book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url
1,grc,104,104,page_images/page-0136.png,,104,spr-ch-1.104,ρδ,,Περὶ Βράθυος.,Κεφ. ρδ΄. [Περὶ Βράθυος.],1.104,Περὶ Βράθυος,Κεφ. ρδ΄. [Περὶ Βράθυος.],Κεφ. ρδ΄. [Περὶ Βράθυος.],1.104,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0136.jp2/full/1200,/0/default.jpg"
1,la,1016,104,page_images/page-0136.png,,,,CIV,,De Sabina.,Cap. CIV. [De Sabina.] Sabinam nonnulli bara-,1.104,De Sabina,Cap. CIV. [De Sabina.],,1.104,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0136.jp2/full/1200,/0/default.jpg"
1,grc,105,105,page_images/page-0137.png,,105,spr-ch-1.105,ρε,,Περὶ Κέδρου.,Κεφ. ρε΄. [Περὶ Κέδρου.],1.105,Περὶ Κέδρου,Κεφ. ρε΄. [Περὶ Κέδρου.],Κεφ. ρε΄. [Περὶ Κέδρου.],1.105,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0137.jp2/full/1200,/0/default.jpg"
1,la,1017,105,page_images/page-0137.png,,,,CV,,De Cedro.,"Cap. CV. [De Cedro.] Cedrus arbor magna est, e",1.105,De Cedro,Cap. CV. [De Cedro.],,1.105,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0137.jp2/full/1200,/0/default.jpg"
1,grc,106,107,page_images/page-0139.png,,106,spr-ch-1.106,ρϛ,,Περὶ Δάφνης.,Κεφ. ρϛ΄. [Περὶ Δάφνης.],1.106,Περὶ Δάφνης,Κεφ. ρϛ΄. [Περὶ Δάφνης.],Κεφ. ρϛ΄. [Περὶ Δάφνης.],1.106,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0139.jp2/full/1200,/0/default.jpg"
1,la,1018,107,page_images/page-0139.png,,,,CVI,,De Lauro.,Cap. CVI. [De Lauro.] Laurus quaedam est tenui,1.106,De Lauro,Cap. CVI. [De Lauro.],,1.106,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0139.jp2/full/1200,/0/default.jpg"
1,grc,107,108,page_images/page-0140.png,,107,spr-ch-1.107,ρζ,,Περὶ Πλατάνου.,Κεφ. ρζ΄. [Περὶ Πλατάνου.],1.107,Περὶ Πλατάνου,Κεφ. ρζ΄. [Περὶ Πλατάνου.],Κεφ. ρζ΄. [Περὶ Πλατάνου.],1.107,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0140.jp2/full/1200,/0/default.jpg"
1,grc,108,108,page_images/page-0140.png,,108,spr-ch-1.108,ρη,,Περὶ Μελίας.,Κεφ. ρη΄. [Περὶ Μελίας.],1.108,Περὶ Μελίας,Κεφ. ρη΄. [Περὶ Μελίας.],Κεφ. ρη΄. [Περὶ Μελίας.],1.108,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0140.jp2/full/1200,/0/default.jpg"
1,la,1019,108,page_images/page-0140.png,spr-lb-1-0140-10,,,CVII,,De Platano.,Cap. CVII. [De Platano.] Tenerrima platani folia,1.107,De Platano,Cap. CVII. [De Platano.],,1.107,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0140.jp2/full/1200,/0/default.jpg"
1,la,1020,108,page_images/page-0140.png,spr-lb-1-0140-18,,,CVIII,,De Fraxino.,Cap. CVIII. [De Fraxino.] Fraxinus est arbor,1.108,De Fraxino,Cap. CVIII. [De Fraxino.],,1.108,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0140.jp2/full/1200,/0/default.jpg"
1,grc,109,109,page_images/page-0141.png,,109,spr-ch-1.109,ρθ,,Περὶ Λεύκης.,Κεφ. ρθ΄. [Περὶ Λεύκης.],1.109,Περὶ Λεύκης,Κεφ. ρθ΄. [Περὶ Λεύκης.],Κεφ. ρθ΄. [Περὶ Λεύκης.],1.109,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0141.jp2/full/1200,/0/default.jpg"
1,grc,110,109,page_images/page-0141.png,spr-lb-1-0141-12,109,spr-ch-1.109,ρι,ριγ΄,Περὶ Αἰγείρου.,Κεφ. ρι΄ (ριγ΄). [Περὶ Αἰγείρου.] [57] Αἰγείρου τὰ,1.110,Περὶ Αἰγείρου,Κεφ. ρι΄ (ριγ΄). [Περὶ Αἰγείρου.],,1.110,LABEL_HAS_NOTE_LEAK;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0141.jp2/full/1200,/0/default.jpg"
1,la,1021,109,page_images/page-0141.png,,,,CIX,,De Populo alba.,Cap. CIX. [De Populo alba.] Populi albae cortex,1.109,De Populo alba,Cap. CIX. [De Populo alba.],,1.109,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0141.jp2/full/1200,/0/default.jpg"
1,la,1022,109,page_images/page-0141.png,spr-lb-1-0141-15,,,CX,CXIII,De Populo nigra.,Cap. CX. (CXIII.) [De Populo nigra.] Populi ni-,1.110,De Populo nigra,Cap. CX. (CXIII.) [De Populo nigra.],,1.110,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0141.jp2/full/1200,/0/default.jpg"
1,grc,111,110,page_images/page-0142.png,spr-lb-1-0142-07,109,spr-ch-1.109,ρια,ρι΄,Περὶ Μάκερος.,Κεφ. ρια΄ (ρι΄). [Περὶ Μάκερος.] Μάκερ φλοιός ἐστι,1.111,Περὶ Μάκερος,Κεφ. ρια΄ (ρι΄). [Περὶ Μάκερος.],,1.111,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0142.jp2/full/1200,/0/default.jpg"
1,grc,112,110,page_images/page-0142.png,spr-lb-1-0142-11,109,spr-ch-1.109,ριβ,ρια΄,Περὶ Πτελέας.,Κεφ. ριβ΄ (ρια΄). [Περὶ Πτελέας.] [58] Πτελέας τὰ φύλλα,1.112,Περὶ Πτελέας,Κεφ. ριβ΄ (ρια΄). [Περὶ Πτελέας.],,1.112,LABEL_HAS_NOTE_LEAK;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0142.jp2/full/1200,/0/default.jpg"
1,la,1023,110,page_images/page-0142.png,,,,CXI,CX,De Macere.,Cap. CXI. (CX.) [De Macere.] Macer cortex est,1.111,De Macere,Cap. CXI. (CX.) [De Macere.],,1.111,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0142.jp2/full/1200,/0/default.jpg"
1,la,1024,110,page_images/page-0142.png,,,,CXII,CXI,De Ulmo.,Cap. CXII. (CXI.) [De Ulmo.] Ulmi et folia et,1.112,De Ulmo,Cap. CXII. (CXI.) [De Ulmo.],,1.112,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0142.jp2/full/1200,/0/default.jpg"
1,grc,113,111,page_images/page-0143.png,spr-lb-1-0143-06,109,spr-ch-1.109,ριγ,ριβ΄,Περὶ σαπρότητος ξύλων.,Κεφ. ριγ΄ (ριβ΄). [Περὶ σαπρότητος ξύλων.] Ἡ δὲ ἀπὸ,1.113,Περὶ σαπρότητος ξύλων,Κεφ. ριγ΄ (ριβ΄). [Περὶ σαπρότητος ξύλων.],,1.113,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0143.jp2/full/1200,/0/default.jpg"
1,grc,114,111,page_images/page-0143.png,,114,spr-ch-1.110,ριδ,,Περὶ Καλάμων.,Κεφ. ριδ΄. [Περὶ Καλάμων.],1.114,Περὶ Καλάμων,Κεφ. ριδ΄. [Περὶ Καλάμων.],Κεφ. ριδ΄. [Περὶ Καλάμων.],1.114,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0143.jp2/full/1200,/0/default.jpg"
1,la,1025,111,page_images/page-0143.png,,,,CXIII,CXII,De carie lignorum.,Cap. CXIII. (CXII.) [De carie lignorum.] Quae,1.113,De carie lignorum,Cap. CXIII. (CXII.) [De carie lignorum.],,1.113,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0143.jp2/full/1200,/0/default.jpg"
1,la,1026,111,page_images/page-0143.png,spr-lb-1-0143-12,,,CXIV,,De arundinibus.,Cap. CXIV. [De arundinibus.] Arundinum species,1.114,De arundinibus,Cap. CXIV. [De arundinibus.],,1.114,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0143.jp2/full/1200,/0/default.jpg"
1,grc,115,112,page_images/page-0144.png,,115,spr-ch-1.111,ριε,,Περὶ Παπύρου.,Κεφ. ριε΄. [Περὶ Παπύρου.],1.115,Περὶ Παπύρου,Κεφ. ριε΄. [Περὶ Παπύρου.],Κεφ. ριε΄. [Περὶ Παπύρου.],1.115,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0144.jp2/full/1200,/0/default.jpg"
1,la,1027,112,page_images/page-0144.png,spr-lb-1-0144-09,,,CXV,,De Papyro.,Cap. CXV. [De Papyro.] Papyrus nulli non cogni-,1.115,De Papyro,Cap. CXV. [De Papyro.],,1.115,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0144.jp2/full/1200,/0/default.jpg"
1,grc,116,113,page_images/page-0145.png,,112,spr-ch-1.112,ρις,,Περὶ Μυρίκης.,Κεφ. ρις΄. [Περὶ Μυρίκης.],1.116,Περὶ Μυρίκης,Κεφ. ρις΄. [Περὶ Μυρίκης.],Κεφ. ρις΄. [Περὶ Μυρίκης.],1.116,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0145.jp2/full/1200,/0/default.jpg"
1,la,1028,113,page_images/page-0145.png,,,,CXVI,,De Tamarice.,Cap. CXVI. [De Tamarice.] Tamarix nota est ar-,1.116,De Tamarice,Cap. CXVI. [De Tamarice.],,1.116,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0145.jp2/full/1200,/0/default.jpg"
1,grc,117,114,page_images/page-0146.png,,117,spr-ch-1.113,ριζ,,Περὶ Ἐρείκης.,Κεφ. ριζ΄. [Περὶ Ἐρείκης.],1.117,Περὶ Ἐρείκης,Κεφ. ριζ΄. [Περὶ Ἐρείκης.],Κεφ. ριζ΄. [Περὶ Ἐρείκης.],1.117,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0146.jp2/full/1200,/0/default.jpg"
1,grc,118,114,page_images/page-0146.png,,118,spr-ch-1.114,ριη,,Περὶ Ἀκακαλίδος.,Κεφ. ριη΄. [Περὶ Ἀκακαλίδος.],1.118,Περὶ Ἀκακαλίδος,Κεφ. ριη΄. [Περὶ Ἀκακαλίδος.],Κεφ. ριη΄. [Περὶ Ἀκακαλίδος.],1.118,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0146.jp2/full/1200,/0/default.jpg"
1,grc,119,114,page_images/page-0146.png,,119,spr-ch-1.115,ριθ,,Περὶ Ῥάμνου.,Κεφ. ριθ΄. [Περὶ Ῥάμνου.],1.119,Περὶ Ῥάμνου,Κεφ. ριθ΄. [Περὶ Ῥάμνου.],Κεφ. ριθ΄. [Περὶ Ῥάμνου.],1.119,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0146.jp2/full/1200,/0/default.jpg"
1,la,1029,114,page_images/page-0146.png,,,,CXVII,,De Erica.,Cap. CXVII. [De Erica.] Erica est arbor fruti-,1.117,De Erica,Cap. CXVII. [De Erica.],,1.117,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0146.jp2/full/1200,/0/default.jpg"
1,la,1030,114,page_images/page-0146.png,spr-lb-1-0146-08,,,CXVIII,,De Acacalide.,Cap. CXVIII. [De Acacalide.] Acacalis fructus est,1.118,De Acacalide,Cap. CXVIII. [De Acacalide.],,1.118,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0146.jp2/full/1200,/0/default.jpg"
1,la,1031,114,page_images/page-0146.png,spr-lb-1-0146-12,,,CXIX,,De Rhamno.,Cap. CXIX. [De Rhamno.] Rhamnus [alii persepho-,1.119,De Rhamno,Cap. CXIX. [De Rhamno.],,1.119,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0146.jp2/full/1200,/0/default.jpg"
1,grc,120,115,page_images/page-0147.png,,120,spr-ch-1.116,ρκ,,Περὶ Ἁλίμου.,Κεφ. ρκ΄. [Περὶ Ἁλίμου.],1.120,Περὶ Ἁλίμου,Κεφ. ρκ΄. [Περὶ Ἁλίμου.],Κεφ. ρκ΄. [Περὶ Ἁλίμου.],1.120,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0147.jp2/full/1200,/0/default.jpg"
1,la,1032,115,page_images/page-0147.png,,,,CXX,,De Halimo.,Cap. CXX. [De Halimo.] Halimus [quem alii,1.120,De Halimo,Cap. CXX. [De Halimo.],,1.120,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0147.jp2/full/1200,/0/default.jpg"
1,grc,121,116,page_images/page-0148.png,,121,spr-ch-1.117,ρκα,,Περὶ Παλιούρου.,Κεφ. ρκα΄. [Περὶ Παλιούρου.],1.121,Περὶ Παλιούρου,Κεφ. ρκα΄. [Περὶ Παλιούρου.],Κεφ. ρκα΄. [Περὶ Παλιούρου.],1.121,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0148.jp2/full/1200,/0/default.jpg"
1,grc,122,116,page_images/page-0148.png,,122,spr-ch-1.118,ρκβ,,Περὶ Ὀξυακάνθης.,Κεφ. ρκβ΄. [Περὶ Ὀξυακάνθης.],1.122,Περὶ Ὀξυακάνθης,Κεφ. ρκβ΄. [Περὶ Ὀξυακάνθης.],Κεφ. ρκβ΄. [Περὶ Ὀξυακάνθης.],1.122,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0148.jp2/full/1200,/0/default.jpg"
1,la,1033,116,page_images/page-0148.png,,,,CXXI,,De Paliuro.,Cap. CXXI. [De Paliuro.] Paliurus est frutex,1.121,De Paliuro,Cap. CXXI. [De Paliuro.],,1.121,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0148.jp2/full/1200,/0/default.jpg"
1,la,1034,116,page_images/page-0148.png,spr-lb-1-0148-13,,,CXXII,,De Oxyacantha.,"Cap. CXXII. [De Oxyacantha.] Oxyacantha, quam",1.122,De Oxyacantha,Cap. CXXII. [De Oxyacantha.],,1.122,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0148.jp2/full/1200,/0/default.jpg"
1,grc,123,117,page_images/page-0149.png,,123,spr-ch-1.119,ρκγ,,Περὶ Κυνοσβάτου.,Κεφ. ρκγ΄. [Περὶ Κυνοσβάτου.],1.123,Περὶ Κυνοσβάτου,Κεφ. ρκγ΄. [Περὶ Κυνοσβάτου.],Κεφ. ρκγ΄. [Περὶ Κυνοσβάτου.],1.123,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0149.jp2/full/1200,/0/default.jpg"
1,grc,124,117,page_images/page-0149.png,,124,spr-ch-1.120,ρκδ,,Περὶ Κύπρου.,Κεφ. ρκδ΄. [Περὶ Κύπρου.],1.124,Περὶ Κύπρου,Κεφ. ρκδ΄. [Περὶ Κύπρου.],Κεφ. ρκδ΄. [Περὶ Κύπρου.],1.124,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0149.jp2/full/1200,/0/default.jpg"
1,la,1035,117,page_images/page-0149.png,,,,CXXIII,,De Cynosbato.,Cap. CXXIII. [De Cynosbato.] Cynosbaton alii oxya-,1.123,De Cynosbato,Cap. CXXIII. [De Cynosbato.],,1.123,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0149.jp2/full/1200,/0/default.jpg"
1,la,1036,117,page_images/page-0149.png,spr-lb-1-0149-14,,,CXXIV,,De Cypro.,Cap. CXXIV. [De Cypro.] Cyprus est arbor fo-,1.124,De Cypro,Cap. CXXIV. [De Cypro.],,1.124,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0149.jp2/full/1200,/0/default.jpg"
1,grc,125,118,page_images/page-0150.png,,125,spr-ch-1.121,ρκε,,Περὶ Φιλλυρέας.,Κεφ. ρκε΄. [Περὶ Φιλλυρέας.],1.125,Περὶ Φιλλυρέας,Κεφ. ρκε΄. [Περὶ Φιλλυρέας.],Κεφ. ρκε΄. [Περὶ Φιλλυρέας.],1.125,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0150.jp2/full/1200,/0/default.jpg"
1,la,1037,118,page_images/page-0150.png,,,,CXXV,,De Phillyrea.,Cap. CXXV. [De Phillyrea.] Phillyrea arbor est,1.125,De Phillyrea,Cap. CXXV. [De Phillyrea.],,1.125,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0150.jp2/full/1200,/0/default.jpg"
1,grc,126,119,page_images/page-0151.png,,126,spr-ch-1.122,ρκϛ,,Περὶ Κίστου.,Κεφ. ρκϛ΄. [Περὶ Κίστου.],1.126,Περὶ Κίστου,Κεφ. ρκϛ΄. [Περὶ Κίστου.],Κεφ. ρκϛ΄. [Περὶ Κίστου.],1.126,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0151.jp2/full/1200,/0/default.jpg"
1,grc,127,119,page_images/page-0151.png,,127,spr-ch-1.123,ρκζ,,Περὶ Ὑποκιστίδος.,Κεφ. ρκζ΄. [Περὶ Ὑποκιστίδος.],1.127,Περὶ Ὑποκιστίδος,Κεφ. ρκζ΄. [Περὶ Ὑποκιστίδος.],Κεφ. ρκζ΄. [Περὶ Ὑποκιστίδος.],1.127,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0151.jp2/full/1200,/0/default.jpg"
1,la,1038,119,page_images/page-0151.png,,,,CXXVI,,De Cisto.,"Cap. CXXVI. [De Cisto.] Cistus, quem nonnulli",1.126,De Cisto,Cap. CXXVI. [De Cisto.],,1.126,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0151.jp2/full/1200,/0/default.jpg"
1,la,1039,119,page_images/page-0151.png,spr-lb-1-0151-11,,,CXXVII,,De Hypocistide.,Cap. CXXVII. [De Hypocistide.] Nascitur ad ra-,1.127,De Hypocistide,Cap. CXXVII. [De Hypocistide.],,1.127,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0151.jp2/full/1200,/0/default.jpg"
1,grc,128,120,page_images/page-0152.png,,128,spr-ch-1.124,ρκη,,Περὶ Λαδάνου.,Κεφ. ρκη΄. [Περὶ Λαδάνου.],1.128,Περὶ Λαδάνου,Κεφ. ρκη΄. [Περὶ Λαδάνου.],Κεφ. ρκη΄. [Περὶ Λαδάνου.],1.128,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0152.jp2/full/1200,/0/default.jpg"
1,la,1040,120,page_images/page-0152.png,,,,CXXVIII,,De Ladano.,Cap. CXXVIII. [De Ladano.] Est et alterum cisti,1.128,De Ladano,Cap. CXXVIII. [De Ladano.],,1.128,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0152.jp2/full/1200,/0/default.jpg"
1,grc,129,121,page_images/page-0153.png,,129,spr-ch-1.125,ρκθ,,Περὶ Ἐβένου.,Κεφ. ρκθ΄. [Περὶ Ἐβένου.],1.129,Περὶ Ἐβένου,Κεφ. ρκθ΄. [Περὶ Ἐβένου.],Κεφ. ρκθ΄. [Περὶ Ἐβένου.],1.129,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0153.jp2/full/1200,/0/default.jpg"
1,la,1041,121,page_images/page-0153.png,spr-lb-1-0153-14,,,CXXIX,,De Ebeno.,Cap. CXXIX. [De Ebeno.] Ebenus optima censetur,1.129,De Ebeno,Cap. CXXIX. [De Ebeno.],,1.129,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0153.jp2/full/1200,/0/default.jpg"
1,grc,130,123,page_images/page-0155.png,spr-lb-1-0155-01,130,spr-ch-1.126,ρλ,,Περὶ Ῥόδων.,Κεφ. ρλ΄. [Περὶ Ῥόδων.],1.130,Περὶ Ῥόδων,Κεφ. ρλ΄. [Περὶ Ῥόδων.],Κεφ. ρλ΄. [Περὶ Ῥόδων.],1.130,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0155.jp2/full/1200,/0/default.jpg"
1,la,1042,123,page_images/page-0155.png,,,,CXXX,,De Rosis.,Cap. CXXX. [De Rosis.] Rosae refrigerant et,1.130,De Rosis,Cap. CXXX. [De Rosis.],,1.130,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0155.jp2/full/1200,/0/default.jpg"
1,grc,131,124,page_images/page-0156.png,,131,spr-ch-1.127,ρλα,,Περὶ Ῥοδίδων.,Κεφ. ρλα΄. [Περὶ Ῥοδίδων.],1.131,Περὶ Ῥοδίδων,Κεφ. ρλα΄. [Περὶ Ῥοδίδων.],Κεφ. ρλα΄. [Περὶ Ῥοδίδων.],1.131,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0156.jp2/full/1200,/0/default.jpg"
1,la,1043,124,page_images/page-0156.png,,,,CXXXI,,De roseis pastillis.,"Cap. CXXXI. [De roseis pastillis.] Pastilli, quos",1.131,De roseis pastillis,Cap. CXXXI. [De roseis pastillis.],,1.131,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0156.jp2/full/1200,/0/default.jpg"
1,grc,132,125,page_images/page-0157.png,,132,spr-ch-1.128,ρλβ,,Περὶ Λυκίου.,Κεφ. ρλβ΄. [Περὶ Λυκίου.],1.132,Περὶ Λυκίου,Κεφ. ρλβ΄. [Περὶ Λυκίου.],Κεφ. ρλβ΄. [Περὶ Λυκίου.],1.132,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0157.jp2/full/1200,/0/default.jpg"
